설치장소명,와이파이SSID,관리기관전화번호,위도,경도
장곡사,Public WiFi Free,041-940-2203,36.417289,126.859561
장애인복지관,Public WiFi Free,041-940-2203,36.449878,126.811253
청양유치원,Public WiFi Free,041-940-2203,36.452955,126.800062
군청민원실,Public WiFi Free,041-940-2203,36.459286,126.802124
화성면사무소,Public WiFi Free,041-940-2203,36.427425,126.717331
청양군보건의료원,Public WiFi Free,041-940-2203,36.455152,126.804931
청양전통시장,Public WiFi Free,041-940-2203,36.450651,126.801445
청양군노인복지관,Public WiFi Free,041-940-2203,36.450948,126.800165
청양읍사무소,Public WiFi Free,041-940-2203,36.454018,126.805673
청남면사무소,Public WiFi Free,041-940-2203,36.352638,126.952509
정산면사무소,Public WiFi Free,041-940-2203,36.414908,126.945143
장평면사무소,Public WiFi Free,041-940-2203,36.341833,126.893002
운곡보건지소,Public WiFi Free,041-940-2203,36.52404231,126.8449233
운곡면사무소,Public WiFi Free,041-940-2203,36.52404231,126.8449233
비봉면사무소,Public WiFi Free,041-940-2203,36.519192,126.786481
남춘천길 11 (A-0638),chunchoun Free Wifi,033-250-3000,37.8655382,127.7271776
효자2동 149-127(A-0003),chunchoun Free Wifi,033-250-3000,37.8723588,127.7350297
효자2동 772-12(A-0004),chunchoun Free Wifi,033-250-3000,37.8723952,127.7390978
남춘로51번길 34(A-0005),chunchoun Free Wifi,033-250-3000,37.8671564,127.7294952
효자2동 155-9(A-0027),chunchoun Free Wifi,033-250-3000,37.871793,127.7358614
효자1동 674-14(A-0033),chunchoun Free Wifi,033-250-3000,37.8709839,127.7266634
효자3동 744(A-0046),chunchoun Free Wifi,033-250-3000,37.877969,127.7375788
시종면 보건지소,,061-470-2461,34.86858209,126.6070484
효자2동 420-20(A-0057),chunchoun Free Wifi,033-250-3000,37.8696688,127.7315838
두하길 5(A-0059),chunchoun Free Wifi,033-250-3000,37.8750916,127.7402942
효자3동 630-35(A-0080),chunchoun Free Wifi,033-250-3000,37.8735614,127.7451532
효자1동 471-92(A-0086),chunchoun Free Wifi,033-250-3000,37.8719887,127.7307571
대치면사무소,Public WiFi Free,041-940-2203,36.444526,126.832101
남양면사무소,Public WiFi Free,041-940-2203,36.401244,126.775807
비봉 보건지소,Public WiFi Free,041-940-2203,36.520812,126.785677
청남 보건지소,Public WiFi Free,041-940-2203,36.3539728,126.9522617
대치 보건지소,Public WiFi Free,041-940-2203,36.469026,126.851199
화성면보건지소,Public WiFi Free,041-940-2203,36.430269,126.716616
장애인직업재활센터(청양),Public WiFi Free,041-940-2203,36.44939,126.786538
정산면보건지소,Public WiFi Free,041-940-2203,36.414161,126.945159
장평면보건지소,Public WiFi Free,041-940-2203,36.341873,126.8941392
목면보건지소,Public WiFi Free,041-940-2203,36.422297,127.008257
남양면보건지소,Public WiFi Free,041-940-2203,36.397906,126.775331
임피면사무소,Public WiFi Free,063-454-2170,35.98247486,126.8506204
옥산면사무소,Public WiFi Free,063-454-2170,35.9394628,126.7483749
군산공설시장,Public WiFi Free,063-454-2170,35.9833465,126.7202377
송도글로벌캠퍼스체육관관중석(좌),Public WiFi Free,032-749-8882,37.374163,126.668887
송도컨벤시아관람석(우),Public WiFi Free,032-749-8882,37.388843,126.646081
도로교통공단,Public WiFi Free,032-749-8882,37.418021,126.653131
도원체육관정문우측,Public WiFi Free,032-760-7102,37.466198,126.640728
도원체육관정문좌측,Public WiFi Free,032-760-7102,37.466198,126.640728
도원체육관정문반대편,Public WiFi Free,032-760-7102,37.466198,126.640728
열린도서관,Gangnam,02-3423-5342,37.517398,127.0406221
대치1-202(D4),Gangnam_WIFI,02-3423-5342,37.496146,127.062303
운중체육공원2,G_PublicWiFi@SeongNam,031-729-8522,37.39078,127.070701
대소원면사무소,Public WiFi Free,043-850-5333,36.977897,127.817963
목행용탄동주민센터,Public WiFi Free,043-850-5333,37.01158312,127.9170147
문화동주민센터,Public WiFi Free,043-850-5333,36.971743,127.925513
봉방동 주민센터,Public WiFi Free,043-850-5333,36.97365627,127.9193176
서구국민체육센터,Public wifi,032-560-4085,37.5662422,126.6779248
부산지방우정청,Public WiFi,051-888-4604,35.194106,129.070641
부산광역자활센터,Public WiFi,051-888-4604,35.182274,129.073054
행복나눔지역아동센터(연산동),Public WiFi,051-888-4604,35.1832572,129.0771035
종합운동장역,Public WiFi,051-888-4604,35.1914262,129.0680418
종덕원,Public WiFi,051-888-4604,35.182769,129.111397
연제구청,Public WiFi,051-888-4604,35.1762349,129.0796236
온양6동주민센터,Public WiFi Free,041-540-2690,36.760943,127.015618
온양온천역광장,Public WiFi Free,041-540-2690,36.780427,127.003491
신정호야외수영장,Public WiFi Free,041-540-2690,36.773131,126.985881
신정호잔디광장,Public WiFi Free,041-540-2690,36.773131,126.985881
은행나무길(경제진흥원앞),Public WiFi Free,041-540-2690,36.799437,127.011542
은행나무길(문화재단앞),Public WiFi Free,041-540-2690,36.800358,127.018893
이순신실내체육관,Public WiFi Free,041-540-2690,36.768145,127.021215
창천1동행정복지센터,Public WiFi Free,032-509-6175,37.520262,126.702208
경인아라뱃길인천여객터미널대합실,Public WiFi Free,032-560-4084,37.558049,126.606074
경인아라뱃길인천여객터미널홍보관,Public WiFi Free,032-560-4084,37.558049,126.606074
경인아라뱃길인천여객터미널24층레스토랑,Public WiFi Free,032-560-4084,37.558049,126.606074
송도컨벤시아관람석(좌),Public WiFi Free,032-749-8882,37.388843,126.646081
연세대국제캠퍼스체육관다목적체육관,Public WiFi Free,032-749-8882,37.382272,126.669849
송도글로벌캠퍼스체육관관중석(우),Public WiFi Free,032-749-8882,37.374163,126.668887
연세대국제캠퍼스체육관관중석(우),Public WiFi Free,032-749-8882,37.382272,126.669849
연세대국제캠퍼스체육관관중석(좌),Public WiFi Free,032-749-8882,37.382272,126.669849
논현2문화센터,Gangnam_5F_HOBBY,02-3423-5342,37.517237,127.0371731
분황사,Golden-Fi Gyeongju,054-779-6203,35.84041367,129.2334088
교촌마을,Golden-Fi Gyeongju,054-779-6203,35.82963597,129.2146928
중부시장_AP2,KOREA FREE WiFi,041-750-2853,36.105004,127.490679
금산역사문화박물관 내부,KOREA FREE WiFi,041-750-2853,36.114077,127.492036
금산재래시장거리,KOREA FREE WiFi,041-750-2853,36.09998743,127.490422
시외버스터미널 앞 1,CJ-Public WiFi Free,043-850-5333,36.982366,127.916016
앙성면사무소,CJ-Public WiFi Free,043-850-5333,37.10918537,127.7507774
금가면사무소,CJ-Public WiFi Free,043-850-5333,37.04302244,127.9244428
동량면사무소,CJ-Public WiFi Free,043-850-5333,37.02626502,127.9631588
교현안림동면사무소,CJ-Public WiFi Free,043-850-5333,36.9714584,127.9476488
살미면사무소,CJ-Public WiFi Free,043-850-5333,36.905353,127.964587
대가미공원,CJ-Public WiFi Free,043-850-5333,36.982184,127.925337
풍물시장누리지원센터,CJ-Public WiFi Free,043-850-5333,36.975534,127.928705
교현2동주민센터,Public WiFi Free,043-850-5333,36.981462,127.929068
충주시보건소,Public WiFi Free,043-850-5333,36.99131739,127.9252858
노은면사무소,Public WiFi Free,043-850-5333,37.04815391,127.753872
달천동주민센터,Public WiFi Free,043-850-5333,36.94762553,127.9011143
농업기술센터,Public WiFi Free,041-746-5254,36.21387362,127.1417977
논산화지시장,Public WiFi Free,041-746-5254,36.20722274,127.0846596
논산중앙시장,Public WiFi Free,041-746-5254,36.20858871,127.0850124
논산우체국,,041-746-5254,36.20658663,127.0869807
논산역,Public WiFi Free,041-746-5254,36.20747626,127.092782
논산시청,Public WiFi Free,041-746-5254,36.1875589,127.0982549
논산시보건소,olleh WiFi / 02,041-746-5254,36.19607621,127.1035668
논산시보건소,olleh WiFi / 01,041-746-5254,36.19607621,127.1035668
논산시보건소,olleh WiFi / 03,041-746-5254,36.19607621,127.1035668
연수6호어린이공원,CJ-Public WiFi Free,043-850-5333,36.98392167,127.9408622
성서1길,CJ-Public WiFi Free,043-850-5333,36.970869,127.930625
성서2길,CJ-Public WiFi Free,043-850-5333,36.970191,127.931473
성서4길,CJ-Public WiFi Free,043-850-5333,36.972165,127.930264
성서5길,CJ-Public WiFi Free,043-850-5333,36.972717,127.930654
성서8길,CJ-Public WiFi Free,043-850-5333,36.971636,127.932433
시인의 공원,CJ-Public WiFi Free,043-850-5333,36.988308,127.929278
시청광장,CJ-Public WiFi Free,043-850-5333,36.99131739,127.9252858
연수상가,CJ-Public WiFi Free,043-850-5333,36.988258,127.931818
시외버스터미널 앞 2,CJ-Public WiFi Free,043-850-5333,36.98263916,127.9173007
관아골상가 주차장,CJ-Public WiFi Free,043-850-5333,36.970771,127.934138
관아공원,CJ-Public WiFi Free,043-850-5333,36.970348,127.936168
문화회관 주차장,CJ-Public WiFi Free,043-850-5333,36.970234,127.936856
모닝마트 앞,CJ-Public WiFi Free,043-850-5333,36.961639,127.941848
논산시보건소,olleh WiFi / 04,041-746-5254,36.19607621,127.1035668
논산시민공원,Citizen_Park,041-746-5254,36.19622379,127.1049414
노성보건지소,Public WiFi Free,041-746-5254,36.27823903,127.1305435
노성면사무소,Public WiFi Free,041-746-5254,36.27818528,127.1302407
광석보건지소,Public WiFi Free,041-746-5254,36.2424513,127.0810841
광석면사무소,Public WiFi Free,041-746-5254,36.24267573,127.0797004
고내보건진료소,Public WiFi Free,041-746-5254,36.08675115,127.0912853
계백장군유적지,Public WiFi Free,041-746-5254,36.19238928,127.1815881
강경읍사무소,Public WiFi Free,041-746-5254,36.15807792,127.0179633
강경보건지소,Public WiFi Free,041-746-5254,36.15987317,127.0176348
강경도서관,Public WiFi Free,041-746-5254,36.15914488,127.0183992
강경대흥시장,Public WiFi Free,041-746-5254,36.15554796,127.0129531
안지랑시장,Public WiFi Free,053-664-2472,35.83692135,128.5747467
봉덕2동행정복지센터,Public WiFi Free,053-664-2472,35.84385779,128.6011101
대명9동행정복지센터,Public WiFi Free,053-664-2472,35.83727565,128.5793354
대덕문화전당,Public WiFi Free,053-664-2472,35.8313155,128.5770017
남부시장,Public WiFi Free,053-664-2472,35.84142911,128.5778904
남구청소년창작센터,Public WiFi Free,053-664-2472,35.85497291,128.5892725
남구시니어클럽,Public WiFi Free,053-664-2472,35.85338536,128.5997077
대구수화통역센터,Public WiFi Free,053-664-2472,35.8445765,128.5883161
관문시장,Public WiFi Free,053-664-2472,35.8365522,128.5573077
서부터미널2,Public WiFi Free,053-664-2472,35.83682489,128.5578125
서부터미널(관문시장 외),Public WiFi Free,053-664-2472,35.83682489,128.5578125
무열왕릉,Golden-Fi Gyeongju,054-779-6203,35.825005,129.1875084
연수4호 어린이공원,CJ-Public WiFi Free,043-850-5333,36.98338231,127.9384251
연수동 거리,CJ-Public WiFi Free,043-850-5333,36.98455385,127.9397693
연수동 거리,CJ-Public WiFi Free,043-850-5333,36.98624275,127.9390443
영암공설운동장,,061-470-2461,34.804796,126.701414
연수7호어린이공원,CJ-Public WiFi Free,043-850-5333,36.98530389,127.9401784
경주베이스볼파크,Golden-Fi Gyeongju,054-779-6203,35.86516954,129.2809276
황리단길,Golden-Fi Gyeongju,054-779-6203,35.83740782,129.2099523
강동구청,,02-3425-5313,37.5302554,127.1237961
강동구청,,02-3425-5313,37.530609,127.123925
강동구의회,,02-3425-5313,37.528791,127.126089
시립고덕양로원,,02-2133-2863,37.5558711,127.1451287
강동구립 해공데이케어센터,,02-2133-2863,37.5461665,127.1295114
강동구립 해공노인복지관,,02-2133-2863,37.5461665,127.1295114
수원 화성행궁 광장,PublicWiFi@Suwon,031-228-3000,37.28188202,127.014393
여민각,PublicWiFi@Suwon,031-228-3000,37.28156091,127.0169549
수원화성 서장대,PublicWiFi@Suwon,031-228-3000,37.280729,127.010311
수원화성 동장대,PublicWiFi@Suwon,031-228-3000,37.28843662,127.0229785
수원화성 연무대,PublicWiFi@Suwon,031-228-3000,37.288375,127.022953
수원화성 창룡문,PublicWiFi@Suwon,031-228-3000,37.28736922,127.0257523
창룡문 안내소,PublicWiFi@Suwon,031-228-3000,37.28736922,127.0257523
창룡문.연무대(03067),PublicWiFi@Suwon,031-228-3000,37.28736922,127.0257523
창룡문(03072),PublicWiFi@Suwon,031-228-3000,37.28662641,127.0273489
아주대.아주대병원입구.한국자산관리공사(04237),PublicWiFi@Suwon,031-228-3000,37.27860593,127.0435064
아주대.아주대병원입구.한국자산관리공사(03126),PublicWiFi@Suwon,031-228-3000,37.27860593,127.0435064
경기대후문.수원박물관.광교대학로(04181),PublicWiFi@Suwon,031-228-3000,37.29801405,127.0331186
우동공원 2층 외부설치,wanju Wifi free1/Wanju Wifi free2,063-290-2447,35.881351,127.156139
낙동지역아동센터,Public WiFi,051-888-4602,35.20469333,129.0015875
새구포종합상가시장,Public WiFi,051-888-4602,35.21213698,129.0098519
구포2동 주민센터,Public WiFi,051-888-4602,35.20269493,128.9979931
삼동재가노인지원서비스센터,Public WiFi,051-888-4602,35.23727061,129.0147161
실버벨노인종합복지관,Public WiFi,051-888-4602,35.19427358,129.0086871
북구시니어클럽,Public WiFi,051-888-4602,35.20938318,129.0137456
1318미래세대지역아동센터,Public WiFi,051-888-4602,35.21398344,129.0111009
리틀스쿨지역아동센터,Public WiFi,051-888-4602,35.2412236,129.0210618
화명1동주민센터,Public WiFi,051-888-4602,35.23278394,129.0137836
아이쿱푸른바다생협,Public WiFi,051-888-4602,35.23440395,129.0104407
구포시장 상인회,Public WiFi,051-888-4602,35.20892195,129.0035271
농협 덕천동지점,Public WiFi,051-888-4602,35.211185,129.008581
농협 화명점,Public WiFi,051-888-4602,35.239101,129.0144629
한국방송통신대학교,Public WiFi,051-888-4602,35.22402699,129.0064815
이랜드아울렛 덕천,Public WiFi,051-888-4602,35.21112194,129.0075912
강북청소년문화정보도서관(문화센터),Public WiFi Free,02-901-7212,37.623025,127.0215671
한빛맹아원,Public WiFi Free,02-901-7212,37.628094,127.0157156
수화통역센터 강북출장소,Public WiFi Free,02-901-7212,37.638637,127.027851
수유종합사회복지관,Public WiFi Free,02-901-7212,37.642583,127.016819
번동코이노니아보호작업시설,Public WiFi Free,02-901-7212,37.63368721,127.0345359
구세군강북종합사회복지관,Public WiFi Free,02-901-7212,37.625687,127.013394
강북문화정보도서관,Public WiFi Free,02-901-7212,37.6248352,127.0360823
강북노인회관,Public WiFi Free,02-901-7212,37.6284513,127.0181959
시립강북노인종합복지관,Public WiFi Free,02-901-7212,37.6356738,127.018757
수유프라자,Public WiFi Free,02-901-7212,37.631681,127.023477
수유재래시장,Public WiFi Free,02-901-7212,37.6311902,127.0230508
수유전통시장,Public WiFi Free,02-901-7212,37.6311902,127.0230508
강북종합전통시장,Public WiFi Free,02-901-7212,37.641557,127.025728
삼양동종합복지센터,Public WiFi Free,02-901-7212,37.6229002,127.0185329
강북장애인종합복지관,Public WiFi Free,02-901-7212,37.628791,127.039025
근현대사기념관,PublicWiFi,02-901-7212,37.643448,127.00275
수송초등학교,PublicWiFi,02-901-7212,37.637278,127.032378
오동근린공원(구봉어린이놀이터),PublicWiFi,02-901-7212,37.620566,127.033693
체류지마을마당(미아마을마당),PublicWiFi,02-901-7212,37.611955,127.032955
고갯마루어린이공원,PublicWiFi,02-901-7212,37.61649,127.016959
송월어린이공원,PublicWiFi,02-901-7212,37.616102,127.03212
구청앞 거리,PublicWiFi,02-901-7212,37.639985,127.0263216
오동근린공원(오동놀이터1),PublicWiFi,02-901-7212,37.626277,127.0357957
빨래골공원지킴터(빨래골매표소),PublicWiFi,02-901-7212,37.627559,127.0100027
보등골어린이공원,PublicWiFi,02-901-7212,37.635063,127.018369
빨래골어린이공원,PublicWiFi,02-901-7212,37.629456,127.014862
늘푸른공원,PublicWiFi,02-901-7212,37.625442,127.019673
한빛어린이공원,PublicWiFi,02-901-7212,37.627721,127.022861
소귀어린이공원,PublicWiFi,02-901-7212,37.638579,127.018662
장미원어린이공원,PublicWiFi,02-901-7212,37.646475,127.015726
푸른어린이공원,PublicWiFi,02-901-7212,37.638512,127.008454
으뜸어린이공원,PublicWiFi,02-901-7212,37.623693,127.026097
세일어린이공원,PublicWiFi,02-901-7212,37.633444,127.026102
오동근린공원(율곡어린이놀이터),PublicWiFi,02-901-7212,37.62827,127.0316605
벽오산어린이공원,PublicWiFi,02-901-7212,37.627637,127.030226
강북구민운동장,PublicWiFi,02-901-7212,37.629526,127.037716
미양초등학교,PublicWiFi,02-901-7212,37.6214401,127.0134047
불광2동 310-12,Public WiFi@Seoul,02-2133-2871,37.62073,126.92345
삼각산초등학교,PublicWiFi,02-901-7212,37.6161958,127.0146577
우이초등학교,PublicWiFi,02-901-7212,37.6382919,127.014913
인수초등학교,PublicWiFi,02-901-7212,37.6438503,127.0099435
솔샘시장,PublicWiFi,02-901-7212,37.6189589,127.019048
북한산우이동등산로 입구,PublicWiFi,02-901-7212,37.6624133,127.0089898
우이동만남의광장,PublicWiFi,02-901-7212,37.661851,127.007691
오패어린이공원,PublicWiFi,02-901-7212,37.622338,127.032311
오현어린이공원,PublicWiFi,02-901-7212,37.6245804,127.0470877
